M2,Banyo,Bina_Yasi,Balkon,Asansor,Garaj,Takas,Eşya Durumu,Fiyat,oda_sayisi,salon_sayisi,Kat,Isinma,yapi_durumu,Kullanim_Boş,Kullanim_Kiracılı,Kullanim_Mülk Sahibi,tapu_durumu,Ilce_Akhisar,Ilce_Alasehir,Ilce_Demirci,Ilce_Gordes,Ilce_Kirkagac,Ilce_Koprubasi,Ilce_Kula,Ilce_Salihli,Ilce_Sarigol,Ilce_Saruhanli,Ilce_Sehzadeler,Ilce_Selendi,Ilce_Soma,Ilce_Turgutlu,Ilce_Yunusemre
145,1,20,0,1,1,0,0,4600000.0,3,1,3.0,3,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
130,1,1,1,1,0,0,0,4250000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160,1,21,1,1,1,0,0,3500000.0,3,1,6.0,3,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
310,3,0,0,1,1,1,0,5500000.0,5,1,5.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250,2,1,1,1,1,0,0,4740000.0,4,2,4.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,1,25,1,1,0,1,0,4800000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100,1,21,0,1,0,1,0,3650000.0,3,1,5.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,1,16,1,1,1,1,0,3600000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115,2,1,0,0,1,1,0,3500000.0,3,1,0.5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,1,26,1,1,1,1,0,4150000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,1,1,0,1,0,0,0,3450000.0,2,1,1.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141,1,11,0,1,0,0,0,2500000.0,3,1,3.0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
125,1,4,0,0,1,1,0,4250000.0,3,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,1,5,0,1,1,1,0,4500000.0,3,1,2.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
230,2,1,0,1,1,1,0,4600000.0,5,1,3.0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,1,5,0,1,1,0,0,7200000.0,2,1,3.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
231,1,10,0,1,0,0,0,3600000.0,3,1,5.0,3,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
135,2,0,1,0,1,1,0,6200000.0,3,1,3.0,3,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100,1,1,0,0,1,0,0,4200000.0,2,1,2.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
110,1,1,0,0,1,1,0,4100000.0,2,1,4.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,1,0,0,0,0,0,0,3600000.0,2,1,4.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,1,1,0,0,1,0,0,3400000.0,2,1,0.5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,2,1,1,1,0,0,0,3950000.0,3,1,3.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
105,1,0,0,0,0,0,0,4000000.0,2,1,2.0,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,2,1,0,0,1,1,0,4100000.0,3,1,0.5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,1,25,1,1,0,0,0,3900000.0,3,1,1.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75,1,11,0,0,0,0,0,1600000.0,2,1,2.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135,1,0,0,1,1,1,0,3250000.0,3,1,1.0,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,1,0,1,1,0,0,0,5200000.0,5,1,3.0,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
140,1,6,0,1,1,0,0,4300000.0,3,1,2.0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,1,5,0,0,1,0,0,3650000.0,2,1,4.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,1,7,0,0,0,0,0,2690000.0,2,1,3.0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,1,25,0,1,0,0,0,3300000.0,2,1,2.0,3,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120,1,5,0,1,1,0,0,3750000.0,3,1,2.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,1,1,0,1,0,0,0,3695000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
158,1,30,1,1,0,1,0,6600000.0,3,1,2.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,1,6,0,0,0,0,1,2750000.0,3,1,0.0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
160,1,25,0,1,1,0,0,3950000.0,3,1,0.5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,2,0,0,0,0,0,0,3850000.0,3,1,2.0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1,0,1,1,1,0,1,3550000.0,2,1,2.0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,2,3,1,0,1,1,0,6500000.0,4,1,3.0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1,0,0,1,1,1,0,3850000.0,2,1,0.5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145,1,3,0,0,1,1,0,4500000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,1,0,0,1,0,0,1,3400000.0,2,1,4.0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
250,2,5,0,1,1,1,0,5250000.0,5,1,4.0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1,0,1,1,1,1,0,5000000.0,3,1,3.0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,1,4,0,1,1,1,0,4350000.0,3,1,4.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,1,21,0,1,1,1,0,3890000.0,2,1,4.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,1,1,0,1,0,1,0,3200000.0,2,1,4.0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,1,0,0,0,0,0,0,3500000.0,2,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
188,1,20,0,0,0,0,0,870000.0,2,2,3.0,3,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
180,2,4,1,1,0,0,0,4400000.0,4,1,5.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,1,21,0,0,0,0,0,2500000.0,3,1,3.0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150,2,4,1,1,0,1,0,5750000.0,3,1,2.0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,1,1,0,1,1,0,0,3500000.0,1,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,1,0,1,1,1,0,0,4250000.0,3,1,4.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,1,1,0,1,0,0,0,4100000.0,3,1,2.0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2,0,0,1,0,0,0,3950000.0,2,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,1,0,0,1,0,0,0,3650000.0,2,1,0.5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,1,0,0,0,0,1,0,3500000.0,2,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,1,0,0,0,0,1,0,4000000.0,2,1,2.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
65,1,0,0,0,0,0,0,2800000.0,1,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,2,0,0,0,1,0,0,6800000.0,3,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130,1,11,1,1,1,0,0,2350000.0,3,1,4.0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
155,1,5,1,0,0,0,0,5500000.0,3,1,1.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115,1,25,0,0,0,0,0,2000000.0,2,1,5.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,2,26,1,1,1,0,0,5700000.0,3,1,4.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100,1,1,1,1,1,1,0,3850000.0,3,1,1.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,1,6,1,1,0,0,0,5150000.0,3,1,4.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,1,0,1,1,1,0,0,4000000.0,3,1,1.0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1,25,1,1,1,1,0,3800000.0,3,1,2.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,1,25,0,1,1,1,0,4275000.0,3,1,4.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,1,6,0,0,0,1,0,3350000.0,2,1,4.0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,1,1,1,1,1,0,0,4150000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,1,0,0,0,1,1,0,3450000.0,2,1,0.5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,1,4,0,1,1,0,0,6000000.0,3,1,3.0,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
85,1,0,0,1,0,0,0,3850000.0,2,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,2,0,0,1,1,0,0,5250000.0,3,1,3.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
157,1,6,0,0,1,0,0,4300000.0,3,1,2.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130,1,0,0,1,1,0,0,4000000.0,3,1,4.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85,1,0,0,1,1,1,0,3650000.0,2,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,1,12,1,1,0,1,0,3750000.0,3,1,5.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,1,0,1,1,1,0,0,3750000.0,3,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95,1,11,0,0,0,1,0,2495000.0,2,1,0.5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
80,1,0,0,1,0,1,0,3400000.0,2,1,3.0,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,1,21,1,0,0,1,0,3050000.0,2,1,5.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
105,1,1,0,0,1,0,0,4100000.0,2,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,1,21,1,1,1,0,0,4295000.0,3,1,4.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,1,1,1,1,0,0,0,4250000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
110,1,0,0,0,1,0,0,4000000.0,2,1,1.0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1,1,0,0,1,1,0,5000000.0,3,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,1,0,0,0,1,1,0,4950000.0,3,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,1,16,0,0,1,0,0,2625000.0,2,1,2.0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
130,2,21,1,1,1,0,0,3850000.0,3,1,6.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
125,1,4,1,1,0,0,0,3995000.0,3,1,0.5,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,1,21,0,0,0,0,1,2550000.0,2,1,0.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95,1,1,0,0,0,0,0,3125000.0,2,1,4.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,1,21,0,0,0,0,0,1480000.0,2,1,4.0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130,1,26,0,1,0,1,0,2700000.0,3,1,3.0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1,23,1,0,0,0,0,1350000.0,2,1,4.0,3,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95,2,0,0,1,1,0,0,4000000.0,2,1,1.0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,2,3,0,1,1,0,0,6500000.0,3,0,4.0,3,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150,2,9,0,0,1,0,0,6350000.0,3,1,3.0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160,1,1,1,1,1,1,0,5250000.0,3,1,5.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150,2,0,0,1,1,1,0,5250000.0,3,1,1.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,1,0,0,1,0,0,0,4750000.0,2,1,4.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135,1,4,1,1,0,0,0,5175000.0,3,1,3.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
178,2,6,1,1,0,1,0,4550000.0,3,1,2.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130,2,0,1,1,1,1,0,5250000.0,2,1,1.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
110,1,5,0,0,0,1,0,6500000.0,2,0,0.0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,1,1,0,1,1,0,0,3800000.0,3,0,3.0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115,1,0,0,1,1,0,0,3750000.0,3,1,1.0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,1,0,0,0,1,1,0,4750000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,1,11,1,0,0,0,0,2950000.0,2,1,0.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
155,2,4,1,1,1,0,0,5450000.0,3,1,5.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
170,1,0,1,1,1,1,0,6500000.0,4,1,3.0,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115,1,0,0,1,1,0,0,3650000.0,2,1,2.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95,1,0,0,0,1,0,0,3400000.0,2,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,1,0,0,1,1,1,0,5490000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,2,1,0,1,1,1,0,4475000.0,3,1,11.0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,1,16,0,1,1,0,0,4350000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,1,1,1,0,1,0,0,3495000.0,2,1,5.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,1,21,0,0,0,0,0,1900000.0,3,1,5.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115,1,0,0,1,1,1,0,3650000.0,2,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,1,5,0,1,1,0,0,4975000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,1,8,1,1,0,1,0,5450000.0,3,1,5.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145,1,6,1,0,1,0,0,3850000.0,3,1,1.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,1,21,0,1,0,0,0,4500000.0,3,1,0.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
125,1,34,1,1,0,1,0,4350000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100,2,0,1,1,1,0,0,4500000.0,2,1,0.5,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,1,0,0,0,0,0,0,4250000.0,2,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,1,5,0,1,1,0,0,4100000.0,3,1,0.5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,2,0,0,1,1,0,0,5250000.0,3,1,3.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,1,21,1,1,1,0,0,6800000.0,3,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
275,2,1,0,1,1,1,0,4000000.0,4,1,3.0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,1,1,0,0,1,1,0,3550000.0,3,1,0.5,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,2,0,1,1,1,1,0,5250000.0,3,1,3.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,1,1,0,1,1,1,0,4700000.0,3,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,1,11,0,0,1,0,0,6500000.0,3,1,2.0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135,1,1,0,1,1,1,0,4500000.0,3,1,5.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145,1,6,1,0,1,0,0,4100000.0,3,1,4.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,1,0,1,1,1,0,1,4100000.0,2,1,4.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,1,1,0,1,0,1,0,4500000.0,2,1,1.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,1,1,0,1,0,1,0,5300000.0,3,1,2.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,1,0,0,1,1,1,0,4100000.0,2,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150,1,0,0,1,1,0,0,5000000.0,3,1,3.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
180,2,1,1,1,1,0,0,4250000.0,4,1,4.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
136,1,21,0,1,0,1,0,4950000.0,3,1,4.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
125,2,0,1,1,1,0,0,4150000.0,3,1,3.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,1,0,0,0,1,1,0,5495000.0,2,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,1,21,0,1,1,0,0,3500000.0,3,1,4.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
200,1,0,0,0,0,0,0,6250000.0,5,1,5.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,2,0,0,1,1,1,0,3900000.0,3,1,2.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130,1,21,1,1,0,0,0,4575000.0,3,1,4.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,1,0,0,1,1,0,0,3350000.0,2,1,2.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
65,1,1,0,0,0,0,0,2100000.0,1,1,1.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
145,2,0,0,0,0,0,0,5000000.0,3,1,3.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357,1,25,0,1,1,0,0,7500000.0,3,1,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200,2,1,1,1,1,0,0,4500000.0,4,1,4.0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1,11,0,1,1,0,1,3599000.0,3,1,4.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,1,1,0,1,1,0,0,3300000.0,3,1,1.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160,2,0,0,1,1,0,0,6750000.0,3,1,1.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
90,1,5,1,1,0,1,0,3350000.0,2,1,0.5,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,1,25,0,0,0,0,0,3680000.0,3,1,4.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
140,1,16,0,1,1,1,0,4350000.0,3,1,5.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
130,2,0,0,0,1,1,0,4250000.0,2,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
125,1,26,0,1,1,0,0,2350000.0,3,1,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
125,1,34,1,1,0,0,0,3350000.0,3,1,4.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
480,1,30,0,0,0,0,0,2550000.0,2,1,3.0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
135,1,21,1,1,1,1,0,2950000.0,3,1,6.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60,1,0,0,0,0,0,0,2650000.0,1,1,2.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145,1,31,0,0,0,0,0,2950000.0,3,1,3.0,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2,0,0,0,0,1,0,3470000.0,3,1,0.5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,1,0,0,1,1,0,0,4150000.0,2,1,2.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
105,1,0,1,1,1,0,0,3650000.0,2,1,1.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95,1,25,1,0,0,0,0,2550000.0,2,1,3.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
316,1,35,0,0,0,0,0,1500000.0,2,1,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
135,1,6,0,0,0,0,0,4650000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,1,4,0,0,1,1,0,4950000.0,3,1,2.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100,1,31,0,0,0,0,0,2700000.0,2,1,0.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
110,1,0,0,1,1,0,0,4750000.0,2,1,4.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
360,1,31,0,0,0,0,0,650000.0,2,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90,1,0,0,0,1,1,0,3650000.0,2,1,0.5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,1,16,0,1,1,1,0,3225000.0,3,1,4.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85,1,4,0,0,1,1,0,3450000.0,2,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,1,1,1,1,0,0,0,3800000.0,3,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150,1,11,1,0,0,0,0,3000000.0,3,1,2.0,3,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2,0,0,0,1,1,0,7500000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,1,5,0,0,0,0,0,2500000.0,2,1,3.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,1,16,0,1,1,0,0,3850000.0,3,1,0.5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
